init_joint_angles,x_target,y_target,Theta,iter_count,cost
[-2.08948062 -0.29764537 -0.87375423],0.9238795325112866,0.3826834323650897,"[[ 0.05952846  2.47609274 -0.21044475]
 [ 9.58385986  1.80514268  4.37895079]
 [ 7.08844153  0.26431686 -2.39246208]
 [ 4.73881694 -4.52712886  5.85234672]
 [ 1.32021021 -0.07763849  3.90685416]]",13,0.37197984570109965
[-2.08948062 -0.29764537 -0.87375423],0.9142097557035306,0.40524131400498975,"[[-0.1923409   2.82139415 -0.13137858]
 [ 9.92127894  1.81992682  4.16756406]
 [ 6.83974689  0.02181553 -2.44276312]
 [ 5.17173504 -4.04402334  5.68859301]
 [ 1.24565027  0.39949117  4.11276712]]",10,0.35951608294445847
[-2.08948062 -0.29764537 -0.87375423],0.9039892931234432,0.42755509343028203,"[[-0.34476712  2.93439995 -0.04381464]
 [ 9.96733468  1.76174123  4.15606035]
 [ 7.19402957 -0.10882018 -2.30425216]
 [ 5.00207213 -3.46798489  5.37041576]
 [ 1.60488706  0.73057792  3.75332415]]",8,0.36995783900922
[-2.08948062 -0.29764537 -0.87375423],0.8932243011955152,0.4496113296546065,"[[-0.38979122  2.97848175  0.21319625]
 [ 9.83735003  1.91935956  3.9612862 ]
 [ 7.37236365 -0.10699316 -2.09757022]
 [ 5.24551912 -3.57328699  5.19488297]
 [ 1.80784648  0.99528698  3.84317163]]",7,0.3846600166299244
[-2.08948062 -0.29764537 -0.87375423],0.8819212643483549,0.4713967368259976,"[[ 0.65757732  2.91773283  0.17387607]
 [ 9.46699435  1.66370996  3.78091655]
 [ 6.96283706 -0.31672889 -2.07803964]
 [ 4.95756261 -3.95234279  4.73025564]
 [ 1.94975135  0.75754262  3.56966381]]",14,0.4545416570323057
[-2.08948062 -0.29764537 -0.87375423],0.8700869911087113,0.492898192229784,"[[ 0.52488472  3.09399073 -0.05465341]
 [ 9.56381273  2.13461126  3.71669766]
 [ 6.90970697 -0.15503105 -2.07305912]
 [ 4.76300664 -3.57170903  4.23377564]
 [ 1.93742939  0.67331737  3.60541621]]",10,0.43454844695931333
[-2.08948062 -0.29764537 -0.87375423],0.857728610000272,0.5141027441932217,"[[ 0.53568678  2.81996611  0.01351871]
 [ 9.70105796  2.37844253  4.01607491]
 [ 6.96870312 -0.18280642 -2.00693514]
 [ 4.82764903 -3.71020347  4.10146925]
 [ 1.66847037  0.69130429  3.67582206]]",5,0.4587876990441747
[-2.08948062 -0.29764537 -0.87375423],0.844853565249707,0.5349976198870972,"[[ 0.74367892  3.02369231  0.20804419]
 [ 9.44070672  2.27956069  4.0253696 ]
 [ 6.96883723 -0.19693246 -1.85509032]
 [ 4.89074418 -3.86901594  3.85803998]
 [ 1.83106418  0.64742853  3.94419861]]",5,0.48375892876322124
[-2.08948062 -0.29764537 -0.87375423],0.8314696123025451,0.5555702330196021,"[[ 1.06447348  3.12969561  0.33609122]
 [ 9.37532078  2.17083649  3.87712519]
 [ 6.89506129 -0.32005325 -1.98741365]
 [ 4.76573812 -4.00113034  3.72871938]
 [ 2.0622504   0.85382202  3.83807317]]",5,0.5076911646534219
[-2.08948062 -0.29764537 -0.87375423],0.8175848131515836,0.5758081914178452,"[[ 0.74442408  3.26651489  0.43040851]
 [ 9.41931174  2.57994689  4.31372029]
 [ 7.21370713 -0.3194248  -1.68378171]
 [ 4.9424961  -3.71827775  3.94154722]
 [ 1.89058489  0.51922193  4.16169181]]",12,0.5195540180759065
[-2.08948062 -0.29764537 -0.87375423],0.8032075314806448,0.5956993044924332,"[[ 1.06472839  3.18544608  0.63385452]
 [ 9.21788225  2.40637696  4.74821637]
 [ 7.22004786 -0.3589806  -1.44576259]
 [ 4.72421572 -4.01610123  3.91881785]
 [ 2.17333503  0.5990834   4.08070194]]",6,0.5365555456023378
[-2.08948062 -0.29764537 -0.87375423],0.7883464276266062,0.6152315905806267,"[[ 1.12637453  3.26414396  0.54847816]
 [ 9.41032035  2.40382515  4.80302429]
 [ 7.35632758 -0.39181372 -1.44519736]
 [ 4.39907592 -4.1040709   3.90175276]
 [ 1.96018398  0.54428775  4.22807586]]",5,0.5596379177281294
[-2.08948062 -0.29764537 -0.87375423],0.7730104533627369,0.6343932841636454,"[[ 1.22365125  3.42500841  0.43475852]
 [ 9.64568043  2.1143423   4.90268369]
 [ 7.1225759  -0.50926802 -1.59691369]
 [ 4.61091613 -3.93508157  3.81625205]
 [ 1.53884535  0.46648232  4.37490712]]",5,0.5882006976010243
[-2.08948062 -0.29764537 -0.87375423],0.7572088465064845,0.6531728429537766,"[[ 0.9518576   3.40514099  0.69641183]
 [ 9.99808884  2.29276837  5.03792289]
 [ 7.04123459 -0.02830344 -1.72013864]
 [ 4.66349602 -4.08761745  3.90025658]
 [ 1.67186668  0.77360103  4.34365708]]",8,0.6102251169034073
[-2.08948062 -0.29764537 -0.87375423],0.7409511253549589,0.6715589548470183,"[[ 1.1972151   3.16662277  1.15971747]
 [10.28119118  1.66630563  4.44695512]
 [ 6.89484869 -0.47717088 -2.35004249]
 [ 4.70319276 -4.09489395  4.66570723]
 [ 1.96804125  0.84224523  4.63163536]]",16,0.6779626890977578
[-2.08948062 -0.29764537 -0.87375423],0.7242470829514669,0.6895405447370667,"[[ 1.19755726  3.21548681  1.21174165]
 [10.45443578  1.66714291  4.85164219]
 [ 6.83989543 -0.36023932 -2.39872956]
 [ 4.66431359 -3.83904534  4.71992022]
 [ 2.04350009  1.2262187   4.76354215]]",8,0.6750321942362153
[-2.08948062 -0.29764537 -0.87375423],0.7071067811865475,0.7071067811865474,"[[ 1.31924848  3.4224062   1.37172295]
 [10.38537995  1.40738234  4.841001  ]
 [ 6.71720611 -0.36294729 -2.28271443]
 [ 4.97963308 -3.88095225  4.56063321]
 [ 2.04151914  1.30172683  4.81286455]]",7,0.6967914624494956
[-2.08948062 -0.29764537 -0.87375423],0.6895405447370668,0.7242470829514668,"[[ 1.3502203   3.8815985   1.62423863]
 [10.52870981  1.36883874  4.99538668]
 [ 6.17478253 -0.19301448 -2.34303007]
 [ 5.02319614 -3.96766566  4.6122899 ]
 [ 2.15809656  1.4730747   4.84610194]]",6,0.7194064207784698
